,country,sector,gas,year,cons
25,Latvia,Industrial Processes,N2O,1998,0.0
26,Latvia,Industrial Processes,F-Gas,1998,0.03
27,Latvia,Land-Use Change and Forestry,All GHG,1998,-12.85
28,Latvia,Land-Use Change and Forestry,CO2,1998,-12.9
29,Latvia,Land-Use Change and Forestry,CH4,1998,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1998,0.0
31,Latvia,Manufacturing/Construction,All GHG,1998,1.32
32,Latvia,Manufacturing/Construction,CO2,1998,1.32
33,Latvia,Manufacturing/Construction,CH4,1998,0.0
34,Latvia,Manufacturing/Construction,N2O,1998,0.01
35,Latvia,Other Fuel Combustion,All GHG,1998,0.31
36,Latvia,Other Fuel Combustion,CO2,1998,0.3
37,Latvia,Other Fuel Combustion,CH4,1998,0.01
38,Latvia,Other Fuel Combustion,N2O,1998,0.0
39,Latvia,Total excluding LUCF,All GHG,1998,12.06
40,Latvia,Total excluding LUCF,CO2,1998,8.13
41,Latvia,Total excluding LUCF,CH4,1998,2.41
42,Latvia,Total excluding LUCF,N2O,1998,1.5
43,Latvia,Total excluding LUCF,F-Gas,1998,0.03
44,Latvia,Total including LUCF,All GHG,1998,-0.79
45,Latvia,Total including LUCF,CO2,1998,-4.72
46,Latvia,Total including LUCF,CH4,1998,2.41
47,Latvia,Total including LUCF,N2O,1998,1.5
48,Latvia,Total including LUCF,F-Gas,1998,0.03
49,Latvia,Transportation,All GHG,1998,2.02
50,Latvia,Transportation,CO2,1998,1.94
51,Latvia,Transportation,CH4,1998,0.01
52,Latvia,Transportation,N2O,1998,0.06
53,Latvia,Waste,All GHG,1998,0.62
54,Latvia,Waste,CH4,1998,0.59
55,Latvia,Waste,N2O,1998,0.04
0,Latvia,Agriculture,All GHG,1997,2.73
1,Latvia,Agriculture,CH4,1997,1.45
2,Latvia,Agriculture,N2O,1997,1.29
3,Latvia,Building,All GHG,1997,1.19
4,Latvia,Building,CO2,1997,0.88
5,Latvia,Building,CH4,1997,0.27
6,Latvia,Building,N2O,1997,0.04
7,Latvia,Bunker Fuels,All GHG,1997,0.33
8,Latvia,Bunker Fuels,CO2,1997,0.32
9,Latvia,Bunker Fuels,CH4,1997,0.0
10,Latvia,Bunker Fuels,N2O,1997,0.0
11,Latvia,Electricity/Heat,All GHG,1997,3.84
12,Latvia,Electricity/Heat,CO2,1997,3.81
13,Latvia,Electricity/Heat,CH4,1997,0.01
14,Latvia,Electricity/Heat,N2O,1997,0.02
15,Latvia,Energy,All GHG,1997,9.03
16,Latvia,Energy,CO2,1997,8.42
17,Latvia,Energy,CH4,1997,0.48
18,Latvia,Energy,N2O,1997,0.13
19,Latvia,Fugitive Emissions,All GHG,1997,0.18
20,Latvia,Fugitive Emissions,CH4,1997,0.18
21,Latvia,Fugitive Emissions,N2O,1997,0.0
22,Latvia,Industrial Processes,All GHG,1997,0.13
23,Latvia,Industrial Processes,CO2,1997,0.11
24,Latvia,Industrial Processes,CH4,1997,0.0
25,Latvia,Industrial Processes,N2O,1997,0.0
26,Latvia,Industrial Processes,F-Gas,1997,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1997,-12.87
28,Latvia,Land-Use Change and Forestry,CO2,1997,-12.9
29,Latvia,Land-Use Change and Forestry,CH4,1997,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1997,0.0
31,Latvia,Manufacturing/Construction,All GHG,1997,1.42
32,Latvia,Manufacturing/Construction,CO2,1997,1.42
33,Latvia,Manufacturing/Construction,CH4,1997,0.0
34,Latvia,Manufacturing/Construction,N2O,1997,0.01
35,Latvia,Other Fuel Combustion,All GHG,1997,0.35
36,Latvia,Other Fuel Combustion,CO2,1997,0.34
37,Latvia,Other Fuel Combustion,CH4,1997,0.01
38,Latvia,Other Fuel Combustion,N2O,1997,0.0
39,Latvia,Total excluding LUCF,All GHG,1997,12.5
40,Latvia,Total excluding LUCF,CO2,1997,8.53
41,Latvia,Total excluding LUCF,CH4,1997,2.49
42,Latvia,Total excluding LUCF,N2O,1997,1.46
43,Latvia,Total excluding LUCF,F-Gas,1997,0.02
44,Latvia,Total including LUCF,All GHG,1997,-0.37
45,Latvia,Total including LUCF,CO2,1997,-4.34
46,Latvia,Total including LUCF,CH4,1997,2.5
47,Latvia,Total including LUCF,N2O,1997,1.46
48,Latvia,Total including LUCF,F-Gas,1997,0.02
49,Latvia,Transportation,All GHG,1997,2.04
50,Latvia,Transportation,CO2,1997,1.97
51,Latvia,Transportation,CH4,1997,0.01
52,Latvia,Transportation,N2O,1997,0.07
53,Latvia,Waste,All GHG,1997,0.61
54,Latvia,Waste,CH4,1997,0.57
55,Latvia,Waste,N2O,1997,0.04
0,Latvia,Agriculture,All GHG,1996,2.82
1,Latvia,Agriculture,CH4,1996,1.54
2,Latvia,Agriculture,N2O,1996,1.28
3,Latvia,Building,All GHG,1996,1.34
4,Latvia,Building,CO2,1996,1.01
5,Latvia,Building,CH4,1996,0.28
6,Latvia,Building,N2O,1996,0.04
7,Latvia,Bunker Fuels,All GHG,1996,0.41
8,Latvia,Bunker Fuels,CO2,1996,0.41
9,Latvia,Bunker Fuels,CH4,1996,0.0
10,Latvia,Bunker Fuels,N2O,1996,0.0
11,Latvia,Electricity/Heat,All GHG,1996,4.34
12,Latvia,Electricity/Heat,CO2,1996,4.32
13,Latvia,Electricity/Heat,CH4,1996,0.01
14,Latvia,Electricity/Heat,N2O,1996,0.02
15,Latvia,Energy,All GHG,1996,9.54
16,Latvia,Energy,CO2,1996,8.9
17,Latvia,Energy,CH4,1996,0.5
18,Latvia,Energy,N2O,1996,0.13
19,Latvia,Fugitive Emissions,All GHG,1996,0.19
20,Latvia,Fugitive Emissions,CH4,1996,0.19
21,Latvia,Fugitive Emissions,N2O,1996,0.0
22,Latvia,Industrial Processes,All GHG,1996,0.13
23,Latvia,Industrial Processes,CO2,1996,0.11
24,Latvia,Industrial Processes,CH4,1996,0.0
25,Latvia,Industrial Processes,N2O,1996,0.0
26,Latvia,Industrial Processes,F-Gas,1996,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1996,-12.88
28,Latvia,Land-Use Change and Forestry,CO2,1996,-12.9
29,Latvia,Land-Use Change and Forestry,CH4,1996,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1996,0.0
31,Latvia,Manufacturing/Construction,All GHG,1996,1.25
32,Latvia,Manufacturing/Construction,CO2,1996,1.24
33,Latvia,Manufacturing/Construction,CH4,1996,0.0
34,Latvia,Manufacturing/Construction,N2O,1996,0.0
35,Latvia,Other Fuel Combustion,All GHG,1996,0.41
36,Latvia,Other Fuel Combustion,CO2,1996,0.41
37,Latvia,Other Fuel Combustion,CH4,1996,0.0
38,Latvia,Other Fuel Combustion,N2O,1996,0.0
39,Latvia,Total excluding LUCF,All GHG,1996,13.08
40,Latvia,Total excluding LUCF,CO2,1996,9.01
41,Latvia,Total excluding LUCF,CH4,1996,2.6
42,Latvia,Total excluding LUCF,N2O,1996,1.45
43,Latvia,Total excluding LUCF,F-Gas,1996,0.02
44,Latvia,Total including LUCF,All GHG,1996,0.2
45,Latvia,Total including LUCF,CO2,1996,-3.87
46,Latvia,Total including LUCF,CH4,1996,2.6
47,Latvia,Total including LUCF,N2O,1996,1.45
48,Latvia,Total including LUCF,F-Gas,1996,0.02
49,Latvia,Transportation,All GHG,1996,2.01
50,Latvia,Transportation,CO2,1996,1.93
51,Latvia,Transportation,CH4,1996,0.01
52,Latvia,Transportation,N2O,1996,0.06
53,Latvia,Waste,All GHG,1996,0.59
54,Latvia,Waste,CH4,1996,0.55
55,Latvia,Waste,N2O,1996,0.04
0,Latvia,Agriculture,All GHG,1995,2.85
1,Latvia,Agriculture,CH4,1995,1.6
2,Latvia,Agriculture,N2O,1995,1.26
3,Latvia,Building,All GHG,1995,1.35
4,Latvia,Building,CO2,1995,1.03
5,Latvia,Building,CH4,1995,0.28
6,Latvia,Building,N2O,1995,0.04
7,Latvia,Bunker Fuels,All GHG,1995,0.56
8,Latvia,Bunker Fuels,CO2,1995,0.55
9,Latvia,Bunker Fuels,CH4,1995,0.0
10,Latvia,Bunker Fuels,N2O,1995,0.0
11,Latvia,Electricity/Heat,All GHG,1995,4.12
12,Latvia,Electricity/Heat,CO2,1995,4.09
13,Latvia,Electricity/Heat,CH4,1995,0.01
14,Latvia,Electricity/Heat,N2O,1995,0.01
15,Latvia,Energy,All GHG,1995,9.54
16,Latvia,Energy,CO2,1995,8.9
17,Latvia,Energy,CH4,1995,0.5
18,Latvia,Energy,N2O,1995,0.13
19,Latvia,Fugitive Emissions,All GHG,1995,0.2
20,Latvia,Fugitive Emissions,CH4,1995,0.2
21,Latvia,Fugitive Emissions,N2O,1995,0.0
22,Latvia,Industrial Processes,All GHG,1995,0.12
23,Latvia,Industrial Processes,CO2,1995,0.09
24,Latvia,Industrial Processes,CH4,1995,0.0
25,Latvia,Industrial Processes,N2O,1995,0.0
26,Latvia,Industrial Processes,F-Gas,1995,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1995,-12.88
28,Latvia,Land-Use Change and Forestry,CO2,1995,-12.9
29,Latvia,Land-Use Change and Forestry,CH4,1995,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1995,0.0
31,Latvia,Manufacturing/Construction,All GHG,1995,1.37
32,Latvia,Manufacturing/Construction,CO2,1995,1.37
33,Latvia,Manufacturing/Construction,CH4,1995,0.0
34,Latvia,Manufacturing/Construction,N2O,1995,0.01
35,Latvia,Other Fuel Combustion,All GHG,1995,0.41
36,Latvia,Other Fuel Combustion,CO2,1995,0.4
37,Latvia,Other Fuel Combustion,CH4,1995,0.01
38,Latvia,Other Fuel Combustion,N2O,1995,0.0
39,Latvia,Total excluding LUCF,All GHG,1995,13.09
40,Latvia,Total excluding LUCF,CO2,1995,9.0
41,Latvia,Total excluding LUCF,CH4,1995,2.64
42,Latvia,Total excluding LUCF,N2O,1995,1.43
43,Latvia,Total excluding LUCF,F-Gas,1995,0.02
44,Latvia,Total including LUCF,All GHG,1995,0.21
45,Latvia,Total including LUCF,CO2,1995,-3.89
46,Latvia,Total including LUCF,CH4,1995,2.64
47,Latvia,Total including LUCF,N2O,1995,1.44
48,Latvia,Total including LUCF,F-Gas,1995,0.02
49,Latvia,Transportation,All GHG,1995,2.09
50,Latvia,Transportation,CO2,1995,2.01
51,Latvia,Transportation,CH4,1995,0.01
52,Latvia,Transportation,N2O,1995,0.07
53,Latvia,Waste,All GHG,1995,0.58
54,Latvia,Waste,CH4,1995,0.54
55,Latvia,Waste,N2O,1995,0.04
0,Latvia,Agriculture,All GHG,1994,3.38
1,Latvia,Agriculture,CH4,1994,1.87
2,Latvia,Agriculture,N2O,1994,1.51
3,Latvia,Building,All GHG,1994,1.94
4,Latvia,Building,CO2,1994,1.63
5,Latvia,Building,CH4,1994,0.27
6,Latvia,Building,N2O,1994,0.04
7,Latvia,Bunker Fuels,All GHG,1994,0.97
8,Latvia,Bunker Fuels,CO2,1994,0.96
9,Latvia,Bunker Fuels,CH4,1994,0.0
10,Latvia,Bunker Fuels,N2O,1994,0.01
11,Latvia,Electricity/Heat,All GHG,1994,4.48
12,Latvia,Electricity/Heat,CO2,1994,4.46
13,Latvia,Electricity/Heat,CH4,1994,0.01
14,Latvia,Electricity/Heat,N2O,1994,0.01
15,Latvia,Energy,All GHG,1994,10.79
16,Latvia,Energy,CO2,1994,10.15
17,Latvia,Energy,CH4,1994,0.51
18,Latvia,Energy,N2O,1994,0.13
19,Latvia,Fugitive Emissions,All GHG,1994,0.2
20,Latvia,Fugitive Emissions,CH4,1994,0.2
21,Latvia,Fugitive Emissions,N2O,1994,0.0
22,Latvia,Industrial Processes,All GHG,1994,0.1
23,Latvia,Industrial Processes,CO2,1994,0.08
24,Latvia,Industrial Processes,CH4,1994,0.0
25,Latvia,Industrial Processes,N2O,1994,0.0
26,Latvia,Industrial Processes,F-Gas,1994,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1994,-12.96
28,Latvia,Land-Use Change and Forestry,CO2,1994,-13.0
29,Latvia,Land-Use Change and Forestry,CH4,1994,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1994,0.0
31,Latvia,Manufacturing/Construction,All GHG,1994,1.44
32,Latvia,Manufacturing/Construction,CO2,1994,1.43
33,Latvia,Manufacturing/Construction,CH4,1994,0.0
34,Latvia,Manufacturing/Construction,N2O,1994,0.0
35,Latvia,Other Fuel Combustion,All GHG,1994,0.54
36,Latvia,Other Fuel Combustion,CO2,1994,0.52
37,Latvia,Other Fuel Combustion,CH4,1994,0.01
38,Latvia,Other Fuel Combustion,N2O,1994,0.0
39,Latvia,Total excluding LUCF,All GHG,1994,14.84
40,Latvia,Total excluding LUCF,CO2,1994,10.22
41,Latvia,Total excluding LUCF,CH4,1994,2.91
42,Latvia,Total excluding LUCF,N2O,1994,1.69
43,Latvia,Total excluding LUCF,F-Gas,1994,0.02
44,Latvia,Total including LUCF,All GHG,1994,1.88
45,Latvia,Total including LUCF,CO2,1994,-2.74
46,Latvia,Total including LUCF,CH4,1994,2.91
47,Latvia,Total including LUCF,N2O,1994,1.69
48,Latvia,Total including LUCF,F-Gas,1994,0.02
49,Latvia,Transportation,All GHG,1994,2.19
50,Latvia,Transportation,CO2,1994,2.11
51,Latvia,Transportation,CH4,1994,0.02
52,Latvia,Transportation,N2O,1994,0.07
53,Latvia,Waste,All GHG,1994,0.57
54,Latvia,Waste,CH4,1994,0.53
55,Latvia,Waste,N2O,1994,0.05
0,Latvia,Agriculture,All GHG,1993,4.79
1,Latvia,Agriculture,CH4,1993,2.94
2,Latvia,Agriculture,N2O,1993,1.85
3,Latvia,Building,All GHG,1993,2.33
4,Latvia,Building,CO2,1993,2.02
5,Latvia,Building,CH4,1993,0.28
6,Latvia,Building,N2O,1993,0.04
7,Latvia,Bunker Fuels,All GHG,1993,0.76
8,Latvia,Bunker Fuels,CO2,1993,0.75
9,Latvia,Bunker Fuels,CH4,1993,0.0
10,Latvia,Bunker Fuels,N2O,1993,0.01
11,Latvia,Electricity/Heat,All GHG,1993,5.34
12,Latvia,Electricity/Heat,CO2,1993,5.31
13,Latvia,Electricity/Heat,CH4,1993,0.01
14,Latvia,Electricity/Heat,N2O,1993,0.02
15,Latvia,Energy,All GHG,1993,12.4
16,Latvia,Energy,CO2,1993,11.74
17,Latvia,Energy,CH4,1993,0.52
18,Latvia,Energy,N2O,1993,0.14
19,Latvia,Fugitive Emissions,All GHG,1993,0.21
20,Latvia,Fugitive Emissions,CH4,1993,0.21
21,Latvia,Fugitive Emissions,N2O,1993,0.0
22,Latvia,Industrial Processes,All GHG,1993,0.04
23,Latvia,Industrial Processes,CO2,1993,0.02
24,Latvia,Industrial Processes,CH4,1993,0.0
25,Latvia,Industrial Processes,N2O,1993,0.0
26,Latvia,Industrial Processes,F-Gas,1993,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1993,-12.96
28,Latvia,Land-Use Change and Forestry,CO2,1993,-13.0
29,Latvia,Land-Use Change and Forestry,CH4,1993,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1993,0.0
31,Latvia,Manufacturing/Construction,All GHG,1993,1.58
32,Latvia,Manufacturing/Construction,CO2,1993,1.58
33,Latvia,Manufacturing/Construction,CH4,1993,0.0
34,Latvia,Manufacturing/Construction,N2O,1993,0.0
35,Latvia,Other Fuel Combustion,All GHG,1993,0.58
36,Latvia,Other Fuel Combustion,CO2,1993,0.56
37,Latvia,Other Fuel Combustion,CH4,1993,0.01
38,Latvia,Other Fuel Combustion,N2O,1993,0.0
39,Latvia,Total excluding LUCF,All GHG,1993,17.81
40,Latvia,Total excluding LUCF,CO2,1993,11.76
41,Latvia,Total excluding LUCF,CH4,1993,3.99
42,Latvia,Total excluding LUCF,N2O,1993,2.04
43,Latvia,Total excluding LUCF,F-Gas,1993,0.02
44,Latvia,Total including LUCF,All GHG,1993,4.85
45,Latvia,Total including LUCF,CO2,1993,-1.2
46,Latvia,Total including LUCF,CH4,1993,3.99
47,Latvia,Total including LUCF,N2O,1993,2.05
48,Latvia,Total including LUCF,F-Gas,1993,0.02
49,Latvia,Transportation,All GHG,1993,2.37
50,Latvia,Transportation,CO2,1993,2.28
51,Latvia,Transportation,CH4,1993,0.02
52,Latvia,Transportation,N2O,1993,0.07
53,Latvia,Waste,All GHG,1993,0.58
54,Latvia,Waste,CH4,1993,0.53
55,Latvia,Waste,N2O,1993,0.05
0,Latvia,Agriculture,All GHG,1992,5.67
1,Latvia,Agriculture,CH4,1992,3.49
2,Latvia,Agriculture,N2O,1992,2.18
3,Latvia,Building,All GHG,1992,2.4
4,Latvia,Building,CO2,1992,2.1
5,Latvia,Building,CH4,1992,0.26
6,Latvia,Building,N2O,1992,0.04
7,Latvia,Bunker Fuels,All GHG,1992,0.66
8,Latvia,Bunker Fuels,CO2,1992,0.65
9,Latvia,Bunker Fuels,CH4,1992,0.0
10,Latvia,Bunker Fuels,N2O,1992,0.01
11,Latvia,Electricity/Heat,All GHG,1992,7.1
12,Latvia,Electricity/Heat,CO2,1992,7.07
13,Latvia,Electricity/Heat,CH4,1992,0.01
14,Latvia,Electricity/Heat,N2O,1992,0.02
15,Latvia,Energy,All GHG,1992,14.5
16,Latvia,Energy,CO2,1992,13.83
17,Latvia,Energy,CH4,1992,0.51
18,Latvia,Energy,N2O,1992,0.15
19,Latvia,Fugitive Emissions,All GHG,1992,0.22
20,Latvia,Fugitive Emissions,CH4,1992,0.22
21,Latvia,Fugitive Emissions,N2O,1992,0.0
22,Latvia,Industrial Processes,All GHG,1992,0.16
23,Latvia,Industrial Processes,CO2,1992,0.14
24,Latvia,Industrial Processes,CH4,1992,0.0
25,Latvia,Industrial Processes,N2O,1992,0.0
26,Latvia,Industrial Processes,F-Gas,1992,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1992,-12.96
28,Latvia,Land-Use Change and Forestry,CO2,1992,-13.0
29,Latvia,Land-Use Change and Forestry,CH4,1992,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1992,0.0
31,Latvia,Manufacturing/Construction,All GHG,1992,1.59
32,Latvia,Manufacturing/Construction,CO2,1992,1.58
33,Latvia,Manufacturing/Construction,CH4,1992,0.0
34,Latvia,Manufacturing/Construction,N2O,1992,0.0
35,Latvia,Other Fuel Combustion,All GHG,1992,0.64
36,Latvia,Other Fuel Combustion,CO2,1992,0.63
37,Latvia,Other Fuel Combustion,CH4,1992,0.01
38,Latvia,Other Fuel Combustion,N2O,1992,0.0
39,Latvia,Total excluding LUCF,All GHG,1992,20.98
40,Latvia,Total excluding LUCF,CO2,1992,13.97
41,Latvia,Total excluding LUCF,CH4,1992,4.6
42,Latvia,Total excluding LUCF,N2O,1992,2.39
43,Latvia,Total excluding LUCF,F-Gas,1992,0.02
44,Latvia,Total including LUCF,All GHG,1992,8.03
45,Latvia,Total including LUCF,CO2,1992,1.01
46,Latvia,Total including LUCF,CH4,1992,4.61
47,Latvia,Total including LUCF,N2O,1992,2.39
48,Latvia,Total including LUCF,F-Gas,1992,0.02
49,Latvia,Transportation,All GHG,1992,2.56
50,Latvia,Transportation,CO2,1992,2.45
51,Latvia,Transportation,CH4,1992,0.02
52,Latvia,Transportation,N2O,1992,0.09
53,Latvia,Waste,All GHG,1992,0.65
54,Latvia,Waste,CH4,1992,0.6
55,Latvia,Waste,N2O,1992,0.05
0,Latvia,Agriculture,All GHG,1991,5.03
1,Latvia,Agriculture,CH4,1991,2.87
2,Latvia,Agriculture,N2O,1991,2.18
3,Latvia,Building,All GHG,1991,3.24
4,Latvia,Building,CO2,1991,2.91
5,Latvia,Building,CH4,1991,0.28
6,Latvia,Building,N2O,1991,0.04
7,Latvia,Bunker Fuels,All GHG,1991,0.75
8,Latvia,Bunker Fuels,CO2,1991,0.74
9,Latvia,Bunker Fuels,CH4,1991,0.0
10,Latvia,Bunker Fuels,N2O,1991,0.01
11,Latvia,Electricity/Heat,All GHG,1991,8.85
12,Latvia,Electricity/Heat,CO2,1991,8.83
13,Latvia,Electricity/Heat,CH4,1991,0.01
14,Latvia,Electricity/Heat,N2O,1991,0.02
15,Latvia,Energy,All GHG,1991,17.94
16,Latvia,Energy,CO2,1991,17.2
17,Latvia,Energy,CH4,1991,0.56
18,Latvia,Energy,N2O,1991,0.17
19,Latvia,Fugitive Emissions,All GHG,1991,0.24
20,Latvia,Fugitive Emissions,CH4,1991,0.24
21,Latvia,Fugitive Emissions,N2O,1991,0.0
22,Latvia,Industrial Processes,All GHG,1991,0.02
23,Latvia,Industrial Processes,CO2,1991,
24,Latvia,Industrial Processes,CH4,1991,0.0
25,Latvia,Industrial Processes,N2O,1991,0.0
26,Latvia,Industrial Processes,F-Gas,1991,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1991,-13.0
28,Latvia,Land-Use Change and Forestry,CO2,1991,-12.9
29,Latvia,Land-Use Change and Forestry,CH4,1991,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1991,0.0
31,Latvia,Manufacturing/Construction,All GHG,1991,1.85
32,Latvia,Manufacturing/Construction,CO2,1991,1.84
33,Latvia,Manufacturing/Construction,CH4,1991,0.0
34,Latvia,Manufacturing/Construction,N2O,1991,0.0
35,Latvia,Other Fuel Combustion,All GHG,1991,0.84
36,Latvia,Other Fuel Combustion,CO2,1991,0.83
37,Latvia,Other Fuel Combustion,CH4,1991,0.01
38,Latvia,Other Fuel Combustion,N2O,1991,0.0
39,Latvia,Total excluding LUCF,All GHG,1991,23.7
40,Latvia,Total excluding LUCF,CO2,1991,17.2
41,Latvia,Total excluding LUCF,CH4,1991,4.07
42,Latvia,Total excluding LUCF,N2O,1991,2.41
43,Latvia,Total excluding LUCF,F-Gas,1991,0.02
44,Latvia,Total including LUCF,All GHG,1991,10.7
45,Latvia,Total including LUCF,CO2,1991,4.27
46,Latvia,Total including LUCF,CH4,1991,4.07
47,Latvia,Total including LUCF,N2O,1991,2.41
48,Latvia,Total including LUCF,F-Gas,1991,0.02
49,Latvia,Transportation,All GHG,1991,2.92
50,Latvia,Transportation,CO2,1991,2.79
51,Latvia,Transportation,CH4,1991,0.02
52,Latvia,Transportation,N2O,1991,0.11
53,Latvia,Waste,All GHG,1991,0.69
54,Latvia,Waste,CH4,1991,0.64
55,Latvia,Waste,N2O,1991,0.05
0,Latvia,Agriculture,All GHG,1990,5.22
1,Latvia,Agriculture,CH4,1990,2.93
2,Latvia,Agriculture,N2O,1990,2.32
3,Latvia,Building,All GHG,1990,2.81
4,Latvia,Building,CO2,1990,2.54
5,Latvia,Building,CH4,1990,0.24
6,Latvia,Building,N2O,1990,0.04
7,Latvia,Bunker Fuels,All GHG,1990,1.73
8,Latvia,Bunker Fuels,CO2,1990,1.71
9,Latvia,Bunker Fuels,CH4,1990,0.0
10,Latvia,Bunker Fuels,N2O,1990,0.01
11,Latvia,Electricity/Heat,All GHG,1990,9.87
12,Latvia,Electricity/Heat,CO2,1990,9.84
13,Latvia,Electricity/Heat,CH4,1990,0.01
14,Latvia,Electricity/Heat,N2O,1990,0.02
15,Latvia,Energy,All GHG,1990,19.49
16,Latvia,Energy,CO2,1990,18.78
17,Latvia,Energy,CH4,1990,0.53
18,Latvia,Energy,N2O,1990,0.18
19,Latvia,Fugitive Emissions,All GHG,1990,0.25
20,Latvia,Fugitive Emissions,CH4,1990,0.25
21,Latvia,Fugitive Emissions,N2O,1990,0.0
22,Latvia,Industrial Processes,All GHG,1990,0.02
23,Latvia,Industrial Processes,CO2,1990,
24,Latvia,Industrial Processes,CH4,1990,0.0
25,Latvia,Industrial Processes,N2O,1990,0.0
26,Latvia,Industrial Processes,F-Gas,1990,0.02
27,Latvia,Land-Use Change and Forestry,All GHG,1990,-13.0
28,Latvia,Land-Use Change and Forestry,CO2,1990,-12.9
29,Latvia,Land-Use Change and Forestry,CH4,1990,0.0
30,Latvia,Land-Use Change and Forestry,N2O,1990,0.0
31,Latvia,Manufacturing/Construction,All GHG,1990,2.57
32,Latvia,Manufacturing/Construction,CO2,1990,2.56
33,Latvia,Manufacturing/Construction,CH4,1990,0.0
34,Latvia,Manufacturing/Construction,N2O,1990,0.0
35,Latvia,Other Fuel Combustion,All GHG,1990,0.79
36,Latvia,Other Fuel Combustion,CO2,1990,0.77
37,Latvia,Other Fuel Combustion,CH4,1990,0.01
38,Latvia,Other Fuel Combustion,N2O,1990,0.0
39,Latvia,Total excluding LUCF,All GHG,1990,25.42
40,Latvia,Total excluding LUCF,CO2,1990,18.78
41,Latvia,Total excluding LUCF,CH4,1990,4.06
42,Latvia,Total excluding LUCF,N2O,1990,2.56
43,Latvia,Total excluding LUCF,F-Gas,1990,0.02
44,Latvia,Total including LUCF,All GHG,1990,12.42
45,Latvia,Total including LUCF,CO2,1990,5.84
46,Latvia,Total including LUCF,CH4,1990,4.07
47,Latvia,Total including LUCF,N2O,1990,2.56
48,Latvia,Total including LUCF,F-Gas,1990,0.02
49,Latvia,Transportation,All GHG,1990,3.19
50,Latvia,Transportation,CO2,1990,3.06
51,Latvia,Transportation,CH4,1990,0.02
52,Latvia,Transportation,N2O,1990,0.11
53,Latvia,Waste,All GHG,1990,0.66
54,Latvia,Waste,CH4,1990,0.61
55,Latvia,Waste,N2O,1990,0.05
0,Malta,Agriculture,All GHG,2019,0.08
1,Malta,Agriculture,CH4,2019,0.05
2,Malta,Agriculture,N2O,2019,0.02
3,Malta,Building,All GHG,2019,0.12
4,Malta,Building,CO2,2019,0.12
5,Malta,Building,CH4,2019,0.0
6,Malta,Building,N2O,2019,0.0
7,Malta,Bunker Fuels,All GHG,2019,7.85
8,Malta,Bunker Fuels,CO2,2019,7.77
9,Malta,Bunker Fuels,CH4,2019,0.02
10,Malta,Bunker Fuels,N2O,2019,0.06
11,Malta,Electricity/Heat,All GHG,2019,0.75
12,Malta,Electricity/Heat,CO2,2019,0.75
13,Malta,Electricity/Heat,CH4,2019,0.0
14,Malta,Electricity/Heat,N2O,2019,0.0
15,Malta,Energy,All GHG,2019,1.68
16,Malta,Energy,CO2,2019,1.66
17,Malta,Energy,CH4,2019,0.0
18,Malta,Energy,N2O,2019,0.02
19,Malta,Fugitive Emissions,All GHG,2019,0.0
20,Malta,Fugitive Emissions,CH4,2019,0.0
21,Malta,Fugitive Emissions,N2O,2019,0.0
22,Malta,Industrial Processes,All GHG,2019,0.21
23,Malta,Industrial Processes,CO2,2019,0.0
24,Malta,Industrial Processes,CH4,2019,0.0
25,Malta,Industrial Processes,N2O,2019,0.0
26,Malta,Industrial Processes,F-Gas,2019,0.21
27,Malta,Land-Use Change and Forestry,All GHG,2019,0.0
28,Malta,Land-Use Change and Forestry,CO2,2019,0.0
29,Malta,Land-Use Change and Forestry,CH4,2019,0.0
30,Malta,Land-Use Change and Forestry,N2O,2019,0.0
31,Malta,Manufacturing/Construction,All GHG,2019,0.04
32,Malta,Manufacturing/Construction,CO2,2019,0.04
33,Malta,Manufacturing/Construction,CH4,2019,0.0
34,Malta,Manufacturing/Construction,N2O,2019,0.0
35,Malta,Other Fuel Combustion,All GHG,2019,0.02
36,Malta,Other Fuel Combustion,CO2,2019,0.02
37,Malta,Other Fuel Combustion,CH4,2019,0.0
38,Malta,Other Fuel Combustion,N2O,2019,0.0
39,Malta,Total excluding LUCF,All GHG,2019,2.14
40,Malta,Total excluding LUCF,CO2,2019,1.66
41,Malta,Total excluding LUCF,CH4,2019,0.22
42,Malta,Total excluding LUCF,N2O,2019,0.05
43,Malta,Total excluding LUCF,F-Gas,2019,0.21
44,Malta,Total including LUCF,All GHG,2019,2.13
45,Malta,Total including LUCF,CO2,2019,1.65
46,Malta,Total including LUCF,CH4,2019,0.22
47,Malta,Total including LUCF,N2O,2019,0.05
48,Malta,Total including LUCF,F-Gas,2019,0.21
49,Malta,Transportation,All GHG,2019,0.76
